Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
13583,156,2,1447.72,3,2,4,3.0,324,Potential Loyalists
13584,307,3,385.7,2,3,2,2.3499999999999996,232,Need Attention
13585,531,3,728.7,1,3,3,2.3999999999999995,133,At Risk
13586,541,1,127.28,1,1,1,0.9999999999999999,111,Lost
13587,64,4,1553.5,3,3,4,3.3499999999999996,334,Loyal Customers
13588,16,9,2483.35,5,5,4,4.65,554,Champions
13589,15,6,1102.69,5,4,3,3.9499999999999997,543,Loyal Customers
13590,11,18,6338.150000000001,5,5,5,5.0,555,Champions
13591,65,7,2093.94,3,4,4,3.6999999999999997,344,Loyal Customers
13592,36,4,245.95999999999998,4,3,1,2.6,431,Hibernating
13593,108,14,5476.29,3,5,5,4.4,355,Loyal Customers
13594,53,2,538.07,4,2,2,2.5999999999999996,422,Recent Customers
13595,517,3,784.48,1,3,3,2.3999999999999995,133,At Risk
13596,6,2,664.11,5,2,3,3.25,523,Recent Customers
13597,400,2,399.59000000000003,2,2,2,1.9999999999999998,222,Need Attention
13598,47,5,764.36,4,4,3,3.6499999999999995,443,Loyal Customers
13599,1,33,9679.8,5,5,5,5.0,555,Champions
13600,312,2,546.42,2,2,2,1.9999999999999998,222,Need Attention
13601,45,4,1186.21,4,3,4,3.65,434,Loyal Customers
13602,65,4,1025.17,3,3,3,2.9999999999999996,333,Loyal Customers
13603,26,1,165.64,4,1,1,1.9,411,Recent Customers
13604,659,1,711.62,1,1,3,1.6999999999999997,113,Hibernating
13605,387,2,524.59,2,2,2,1.9999999999999998,222,Need Attention
13606,29,3,277.95,4,3,2,2.95,432,Potential Loyalists
13607,40,2,1076.41,4,2,3,2.9499999999999997,423,Recent Customers
13608,541,1,232.05,1,1,1,0.9999999999999999,111,Lost
13609,593,1,141.35,1,1,1,0.9999999999999999,111,Lost
13610,12,14,2083.71,5,5,4,4.65,554,Champions
13611,89,10,3293.9300000000003,3,5,5,4.4,355,Loyal Customers
13612,633,1,818.29,1,1,3,1.6999999999999997,113,Hibernating
13613,453,5,1039.8500000000001,1,4,3,2.75,143,At Risk
13614,24,6,2304.22,4,4,4,3.9999999999999996,444,Champions
13615,319,8,5975.4800000000005,2,4,5,3.75,245,At Risk
13616,568,2,277.85,1,2,2,1.7,122,Need Attention
13617,40,8,1276.75,4,4,4,3.9999999999999996,444,Champions
13618,174,1,184.54,3,1,1,1.6,311,Promising
13619,545,2,224.94,1,2,1,1.35,121,Lost
13620,528,1,112.34,1,1,1,0.9999999999999999,111,Lost
13621,117,1,244.85,3,1,1,1.6,311,Promising
13622,696,1,656.95,1,1,3,1.6999999999999997,113,Hibernating
13623,31,10,2531.61,4,5,4,4.35,454,Champions
13624,388,1,431.84000000000003,2,1,2,1.65,212,Hibernating
13625,597,1,301.26,1,1,2,1.3499999999999999,112,Lost
13626,253,2,703.04,2,2,3,2.3499999999999996,223,Need Attention
13627,59,7,2209.66,4,4,4,3.9999999999999996,444,Champions
13628,676,1,310.14,1,1,2,1.3499999999999999,112,Lost
13629,23,19,12300.36,4,5,5,4.7,455,Champions
13630,5,7,2031.78,5,4,4,4.3,544,Champions
13631,100,11,3070.42,3,5,5,4.4,355,Loyal Customers
13632,25,8,3637.81,4,4,5,4.35,445,Champions
13634,33,16,5015.63,4,5,5,4.7,455,Champions
13635,68,4,2999.16,3,3,5,3.6999999999999997,335,Loyal Customers
13636,37,5,957.5,4,4,3,3.6499999999999995,443,Loyal Customers
13637,52,3,804.3,4,3,3,3.3,433,Loyal Customers
13638,16,1,122.64,5,1,1,2.2,511,Recent Customers
13639,74,2,1346.27,3,2,4,3.0,324,Potential Loyalists
13640,611,1,405.0,1,1,2,1.3499999999999999,112,Lost
13641,641,5,983.48,1,4,3,2.75,143,At Risk
13642,216,4,469.2,2,3,2,2.3499999999999996,232,Need Attention
13643,31,10,2146.77,4,5,4,4.35,454,Champions
13644,16,4,2625.31,5,3,4,3.9499999999999997,534,Loyal Customers
13645,120,1,252.1,3,1,1,1.6,311,Promising
13646,400,2,326.25,2,2,2,1.9999999999999998,222,Need Attention
13647,10,8,3045.52,5,4,5,4.65,545,Champions
13648,400,8,1764.02,2,4,4,3.4,244,At Risk
13649,257,6,1446.68,2,4,4,3.4,244,At Risk
13650,17,10,3293.28,5,5,5,5.0,555,Champions
13651,35,3,224.79999999999998,4,3,1,2.6,431,Hibernating
13652,46,5,2262.05,4,4,4,3.9999999999999996,444,Champions
13653,488,1,152.2,1,1,1,0.9999999999999999,111,Lost
13654,43,11,6380.0,4,5,5,4.7,455,Champions
13655,114,6,2292.01,3,4,4,3.6999999999999997,344,Loyal Customers
13656,165,4,1109.73,3,3,3,2.9999999999999996,333,Loyal Customers
13657,11,2,384.49,5,2,2,2.9000000000000004,522,Recent Customers
13658,10,9,5922.14,5,5,5,5.0,555,Champions
13659,206,12,4742.63,2,5,5,4.1,255,At Risk
13660,400,1,305.64,2,1,2,1.65,212,Hibernating
13661,603,1,325.24,1,1,2,1.3499999999999999,112,Lost
13662,86,11,2221.61,3,5,4,4.05,354,Loyal Customers
13663,179,5,2039.51,3,4,4,3.6999999999999997,344,Loyal Customers
13665,386,3,1746.7,2,3,4,3.05,234,At Risk
13666,60,5,127.9,3,4,1,2.65,341,Hibernating
13667,149,1,299.15,3,1,2,1.95,312,Hibernating
13668,3,35,12837.300000000001,5,5,5,5.0,555,Champions
13669,51,3,431.95,4,3,2,2.95,432,Potential Loyalists
13670,75,1,349.7,3,1,2,1.95,312,Hibernating
13671,395,1,172.6,2,1,1,1.2999999999999998,211,Hibernating
13672,301,3,419.92,2,3,2,2.3499999999999996,232,Need Attention
13673,19,2,372.44,5,2,2,2.9000000000000004,522,Recent Customers
13674,433,1,240.68,1,1,1,0.9999999999999999,111,Lost
13675,151,2,486.82000000000005,3,2,2,2.3,322,Potential Loyalists
13676,539,2,243.9,1,2,1,1.35,121,Lost
13677,405,2,553.1899999999999,2,2,2,1.9999999999999998,222,Need Attention
13678,152,1,306.28,3,1,2,1.95,312,Hibernating
13679,494,3,281.26,1,3,2,2.05,132,Need Attention
13680,1,12,11419.67,5,5,5,5.0,555,Champions
13681,18,4,827.83,5,3,3,3.5999999999999996,533,Loyal Customers
13682,187,1,59.5,3,1,1,1.6,311,Promising
13683,458,1,258.6,1,1,1,0.9999999999999999,111,Lost
13684,286,4,594.88,2,3,3,2.6999999999999997,233,At Risk
13685,3,7,943.96,5,4,3,3.9499999999999997,543,Loyal Customers
13686,183,3,409.04,3,3,2,2.6499999999999995,332,Potential Loyalists
13687,438,1,1891.4399999999998,1,1,4,2.05,114,Hibernating
13688,635,1,375.5,1,1,2,1.3499999999999999,112,Lost
13689,63,2,1259.5,3,2,4,3.0,324,Potential Loyalists
13690,59,1,172.25,4,1,1,1.9,411,Recent Customers
13691,396,1,212.78,2,1,1,1.2999999999999998,211,Hibernating
13692,25,5,3095.9,4,4,5,4.35,445,Champions
13693,374,9,2005.66,2,5,4,3.75,254,At Risk
13694,4,143,168143.29,5,5,5,5.0,555,Champions
13695,31,16,2770.53,4,5,4,4.35,454,Champions
13696,422,3,2025.1999999999998,1,3,4,2.75,134,At Risk
13697,39,1,151.3,4,1,1,1.9,411,Recent Customers
13698,597,2,404.61,1,2,2,1.7,122,Need Attention
13699,155,2,764.15,3,2,3,2.6499999999999995,323,Potential Loyalists
13700,26,13,2600.57,4,5,4,4.35,454,Champions
13701,447,1,161.0,1,1,1,0.9999999999999999,111,Lost
13702,446,1,135.18,1,1,1,0.9999999999999999,111,Lost
13703,318,2,425.56,2,2,2,1.9999999999999998,222,Need Attention
13704,5,9,2327.42,5,5,4,4.65,554,Champions
13705,8,7,1567.14,5,4,4,4.3,544,Champions
13706,303,2,617.1700000000001,2,2,3,2.3499999999999996,223,Need Attention
13707,267,5,3347.26,2,4,5,3.75,245,At Risk
13708,271,1,285.33,2,1,2,1.65,212,Hibernating
13709,4,18,7540.88,5,5,5,5.0,555,Champions
13710,32,3,511.92,4,3,2,2.95,432,Potential Loyalists
13711,219,9,1799.5,2,5,4,3.75,254,At Risk
13712,247,2,756.34,2,2,3,2.3499999999999996,223,Need Attention
13713,408,3,720.76,2,3,3,2.6999999999999997,233,At Risk
13714,465,1,161.35,1,1,1,0.9999999999999999,111,Lost
13715,281,17,8153.04,2,5,5,4.1,255,At Risk
13716,269,1,138.28,2,1,1,1.2999999999999998,211,Hibernating
13717,32,8,1827.26,4,4,4,3.9999999999999996,444,Champions
13718,246,2,325.55,2,2,2,1.9999999999999998,222,Need Attention
13719,15,11,2757.03,5,5,4,4.65,554,Champions
13720,117,4,799.85,3,3,3,2.9999999999999996,333,Loyal Customers
13721,36,2,741.54,4,2,3,2.9499999999999997,423,Recent Customers
13722,132,10,5635.89,3,5,5,4.4,355,Loyal Customers
13723,217,6,1190.08,2,4,4,3.4,244,At Risk
13724,637,1,213.01,1,1,1,0.9999999999999999,111,Lost
13725,50,8,1982.96,4,4,4,3.9999999999999996,444,Champions
13726,39,2,1100.78,4,2,3,2.9499999999999997,423,Recent Customers
13727,29,8,954.15,4,4,3,3.6499999999999995,443,Loyal Customers
13728,37,16,2855.17,4,5,5,4.7,455,Champions
13729,436,3,724.73,1,3,3,2.3999999999999995,133,At Risk
13730,136,2,752.6,3,2,3,2.6499999999999995,323,Potential Loyalists
13731,219,2,610.59,2,2,3,2.3499999999999996,223,Need Attention
13732,28,1,491.86,4,1,2,2.25,412,Recent Customers
13733,411,2,487.03000000000003,1,2,2,1.7,122,Need Attention
13734,509,4,2937.6099999999997,1,3,5,3.0999999999999996,135,At Risk
13735,25,13,9755.77,4,5,5,4.7,455,Champions
13736,5,7,2747.27,5,4,4,4.3,544,Champions
13737,200,1,339.6,2,1,2,1.65,212,Hibernating
13738,396,1,434.78000000000003,2,1,2,1.65,212,Hibernating
13739,18,2,292.2,5,2,2,2.9000000000000004,522,Recent Customers
13740,241,5,1575.97,2,4,4,3.4,244,At Risk
13741,72,3,668.4300000000001,3,3,3,2.9999999999999996,333,Loyal Customers
13742,17,12,3093.87,5,5,5,5.0,555,Champions
13743,3,7,1327.68,5,4,4,4.3,544,Champions
13744,95,2,1082.44,3,2,3,2.6499999999999995,323,Potential Loyalists
13745,162,2,786.0,3,2,3,2.6499999999999995,323,Potential Loyalists
13746,414,1,176.69,1,1,1,0.9999999999999999,111,Lost
13747,374,2,169.8,2,2,1,1.65,221,Hibernating
13748,96,9,2060.35,3,5,4,4.05,354,Loyal Customers
13750,54,11,3602.18,4,5,5,4.7,455,Champions
13751,288,1,296.25,2,1,2,1.65,212,Hibernating
13752,124,7,1563.78,3,4,4,3.6999999999999997,344,Loyal Customers
13753,288,4,2094.57,2,3,4,3.05,234,At Risk
13754,152,3,447.05,3,3,2,2.6499999999999995,332,Potential Loyalists
13755,4,9,2108.97,5,5,4,4.65,554,Champions
13756,2,23,8536.390000000001,5,5,5,5.0,555,Champions
13757,675,1,195.55,1,1,1,0.9999999999999999,111,Lost
13758,12,15,8589.72,5,5,5,5.0,555,Champions
13759,33,2,659.4100000000001,4,2,3,2.9499999999999997,423,Recent Customers
13760,54,5,1363.6399999999999,4,4,4,3.9999999999999996,444,Champions
13761,50,6,1952.17,4,4,4,3.9999999999999996,444,Champions
13762,219,5,2391.84,2,4,4,3.4,244,At Risk
13763,63,3,5182.88,3,3,5,3.6999999999999997,335,Loyal Customers
13764,71,6,2929.44,3,4,5,4.05,345,Loyal Customers
13765,653,1,354.63,1,1,2,1.3499999999999999,112,Lost
13766,495,1,190.35,1,1,1,0.9999999999999999,111,Lost
13767,2,73,33301.17,5,5,5,5.0,555,Champions
13768,727,2,875.97,1,2,3,2.05,123,Need Attention
13769,2,20,5489.320000000001,5,5,5,5.0,555,Champions
13770,422,4,769.45,1,3,3,2.3999999999999995,133,At Risk
13771,64,9,5719.22,3,5,5,4.4,355,Loyal Customers
13772,34,8,2992.3,4,4,5,4.35,445,Champions
13773,397,2,301.54,2,2,2,1.9999999999999998,222,Need Attention
13774,82,1,345.0,3,1,2,1.95,312,Hibernating
13775,591,1,1049.66,1,1,3,1.6999999999999997,113,Hibernating
13776,428,2,29.9,1,2,1,1.35,121,Lost
13777,1,61,40990.7,5,5,5,5.0,555,Champions
13778,103,4,1124.49,3,3,3,2.9999999999999996,333,Loyal Customers
13779,516,1,161.13,1,1,1,0.9999999999999999,111,Lost
13780,7,3,723.47,5,3,3,3.5999999999999996,533,Loyal Customers
13781,251,3,778.83,2,3,3,2.6999999999999997,233,At Risk
13782,13,13,1776.08,5,5,4,4.65,554,Champions
13783,488,4,822.12,1,3,3,2.3999999999999995,133,At Risk
13784,10,14,2599.19,5,5,4,4.65,554,Champions
13785,429,4,542.49,1,3,2,2.05,132,Need Attention
13786,367,6,3127.9900000000002,2,4,5,3.75,245,At Risk
13787,76,6,1231.6,3,4,4,3.6999999999999997,344,Loyal Customers
13788,505,1,3.75,1,1,1,0.9999999999999999,111,Lost
13789,388,1,239.46,2,1,1,1.2999999999999998,211,Hibernating
13790,4,1,358.4,5,1,2,2.55,512,Recent Customers
13791,128,2,1434.8,3,2,4,3.0,324,Potential Loyalists
13792,66,3,383.95,3,3,2,2.6499999999999995,332,Potential Loyalists
13793,647,1,96.0,1,1,1,0.9999999999999999,111,Lost
13794,547,1,126.03,1,1,1,0.9999999999999999,111,Lost
13795,388,4,757.66,2,3,3,2.6999999999999997,233,At Risk
13796,499,1,289.7,1,1,2,1.3499999999999999,112,Lost
13797,437,3,1179.45,1,3,4,2.75,134,At Risk
13798,1,110,74050.41,5,5,5,5.0,555,Champions
13799,117,9,2769.01,3,5,4,4.05,354,Loyal Customers
13800,310,3,1677.56,2,3,4,3.05,234,At Risk
13801,67,1,324.8,3,1,2,1.95,312,Hibernating
13802,139,19,25441.51,3,5,5,4.4,355,Loyal Customers
13803,255,3,1338.91,2,3,4,3.05,234,At Risk
13804,31,9,3157.12,4,5,5,4.7,455,Champions
13805,52,2,907.88,4,2,3,2.9499999999999997,423,Recent Customers
13806,64,1,256.38,3,1,1,1.6,311,Promising
13807,367,3,412.2,2,3,2,2.3499999999999996,232,Need Attention
13808,6,5,1720.06,5,4,4,4.3,544,Champions
13809,305,3,610.1,2,3,3,2.6999999999999997,233,At Risk
13810,29,3,890.26,4,3,3,3.3,433,Loyal Customers
13811,184,3,594.5,3,3,3,2.9999999999999996,333,Loyal Customers
13812,42,3,529.85,4,3,2,2.95,432,Potential Loyalists
13813,40,8,2701.42,4,4,4,3.9999999999999996,444,Champions
13814,92,3,2245.32,3,3,4,3.3499999999999996,334,Loyal Customers
13815,22,8,7075.81,4,4,5,4.35,445,Champions
13816,24,2,534.47,4,2,2,2.5999999999999996,422,Recent Customers
13817,29,2,373.83,4,2,2,2.5999999999999996,422,Recent Customers
13818,430,1,61.28,1,1,1,0.9999999999999999,111,Lost
13819,302,6,2642.35,2,4,4,3.4,244,At Risk
13820,418,3,652.75,1,3,3,2.3999999999999995,133,At Risk
13821,145,6,1349.68,3,4,4,3.6999999999999997,344,Loyal Customers
13822,6,2,659.84,5,2,3,3.25,523,Recent Customers
13823,19,7,3309.4500000000003,5,4,5,4.65,545,Champions
13824,33,12,3314.76,4,5,5,4.7,455,Champions
13825,622,2,255.59,1,2,1,1.35,121,Lost
13826,176,1,189.5,3,1,1,1.6,311,Promising
13827,58,3,406.15,4,3,2,2.95,432,Potential Loyalists
13828,22,1,231.09,4,1,1,1.9,411,Recent Customers
13829,421,1,102.0,1,1,1,0.9999999999999999,111,Lost
13830,582,1,152.85000000000002,1,1,1,0.9999999999999999,111,Lost
13831,16,18,6585.54,5,5,5,5.0,555,Champions
13832,19,2,614.61,5,2,3,3.25,523,Recent Customers
13833,159,2,700.41,3,2,3,2.6499999999999995,323,Potential Loyalists
13834,577,2,322.19,1,2,2,1.7,122,Need Attention
13835,25,7,1093.27,4,4,3,3.6499999999999995,443,Loyal Customers
13836,399,2,620.37,2,2,3,2.3499999999999996,223,Need Attention
13837,212,2,266.59000000000003,2,2,1,1.65,221,Hibernating
13838,6,10,1690.07,5,5,4,4.65,554,Champions
13839,486,1,139.95000000000002,1,1,1,0.9999999999999999,111,Lost
13840,416,1,651.4,1,1,3,1.6999999999999997,113,Hibernating
13841,253,1,85.0,2,1,1,1.2999999999999998,211,Hibernating
13842,59,18,5272.66,4,5,5,4.7,455,Champions
13843,381,1,319.75,2,1,2,1.65,212,Hibernating
13844,11,1,361.62,5,1,2,2.55,512,Recent Customers
13845,65,1,312.98,3,1,2,1.95,312,Hibernating
13846,25,4,1306.0900000000001,4,3,4,3.65,434,Loyal Customers
13847,720,1,309.72,1,1,2,1.3499999999999999,112,Lost
13848,92,8,503.64,3,4,2,3.0,342,Potential Loyalists
13849,52,5,3474.88,4,4,5,4.35,445,Champions
13850,129,1,1595.48,3,1,4,2.65,314,Hibernating
13851,96,8,3984.86,3,4,5,4.05,345,Loyal Customers
13852,611,1,187.35000000000002,1,1,1,0.9999999999999999,111,Lost
13853,57,1,1090.1399999999999,4,1,3,2.5999999999999996,413,Recent Customers
13854,9,39,11941.039999999999,5,5,5,5.0,555,Champions
13855,501,4,1310.3400000000001,1,3,4,2.75,134,At Risk
13856,169,11,1142.03,3,5,3,3.6999999999999997,353,Loyal Customers
13857,393,6,996.2,2,4,3,3.05,243,At Risk
13858,57,1,216.17000000000002,4,1,1,1.9,411,Recent Customers
13859,326,2,507.86,2,2,2,1.9999999999999998,222,Need Attention
13860,1,5,1250.7,5,4,4,4.3,544,Champions
13861,429,2,273.26,1,2,1,1.35,121,Lost
13862,18,9,2556.09,5,5,4,4.65,554,Champions
13863,248,4,1239.55,2,3,4,3.05,234,At Risk
13864,387,1,496.8,2,1,2,1.65,212,Hibernating
13865,58,4,501.56,4,3,2,2.95,432,Potential Loyalists
13866,74,1,145.67,3,1,1,1.6,311,Promising
13867,31,3,1005.09,4,3,3,3.3,433,Loyal Customers
13868,7,2,771.78,5,2,3,3.25,523,Recent Customers
13869,123,10,7979.71,3,5,5,4.4,355,Loyal Customers
13870,2,15,5710.4800000000005,5,5,5,5.0,555,Champions
13871,23,17,7885.85,4,5,5,4.7,455,Champions
13872,527,3,915.57,1,3,3,2.3999999999999995,133,At Risk
13873,120,8,1036.92,3,4,3,3.3499999999999996,343,Loyal Customers
13874,358,7,1945.15,2,4,4,3.4,244,At Risk
13875,54,14,4534.32,4,5,5,4.7,455,Champions
13876,64,1,122.7,3,1,1,1.6,311,Promising
13877,86,3,459.28,3,3,2,2.6499999999999995,332,Potential Loyalists
13878,55,4,2412.9,4,3,4,3.65,434,Loyal Customers
13879,646,1,395.5,1,1,2,1.3499999999999999,112,Lost
13880,21,17,4289.86,4,5,5,4.7,455,Champions
13881,4,43,41979.74,5,5,5,5.0,555,Champions
13882,3,5,1163.23,5,4,3,3.9499999999999997,543,Loyal Customers
13883,11,15,6549.02,5,5,5,5.0,555,Champions
13884,7,10,1825.03,5,5,4,4.65,554,Champions
13885,189,2,506.8,3,2,2,2.3,322,Potential Loyalists
13886,71,1,243.56,3,1,1,1.6,311,Promising
13887,204,1,349.55,2,1,2,1.65,212,Hibernating
13888,120,7,1999.5900000000001,3,4,4,3.6999999999999997,344,Loyal Customers
13889,93,6,1991.23,3,4,4,3.6999999999999997,344,Loyal Customers
13890,1,14,2927.38,5,5,5,5.0,555,Champions
13891,378,3,854.21,2,3,3,2.6999999999999997,233,At Risk
13892,27,6,880.17,4,4,3,3.6499999999999995,443,Loyal Customers
13893,298,1,821.1,2,1,3,1.9999999999999998,213,Hibernating
13894,24,3,564.62,4,3,2,2.95,432,Potential Loyalists
13895,28,6,3924.52,4,4,5,4.35,445,Champions
13896,626,1,388.55,1,1,2,1.3499999999999999,112,Lost
13897,50,3,1160.72,4,3,3,3.3,433,Loyal Customers
13898,326,2,697.92,2,2,3,2.3499999999999996,223,Need Attention
13899,16,2,388.52,5,2,2,2.9000000000000004,522,Recent Customers
13900,183,6,1610.5900000000001,3,4,4,3.6999999999999997,344,Loyal Customers
13901,72,15,5589.18,3,5,5,4.4,355,Loyal Customers
13902,632,5,3051.22,1,4,5,3.45,145,At Risk
13903,400,1,165.45000000000002,2,1,1,1.2999999999999998,211,Hibernating
13904,37,2,332.64,4,2,2,2.5999999999999996,422,Recent Customers
13905,733,1,312.65,1,1,2,1.3499999999999999,112,Lost
13906,409,1,42.0,2,1,1,1.2999999999999998,211,Hibernating
13907,692,1,136.8,1,1,1,0.9999999999999999,111,Lost
13908,80,4,2334.5,3,3,4,3.3499999999999996,334,Loyal Customers
13909,423,2,298.93,1,2,2,1.7,122,Need Attention
13911,57,20,4315.07,4,5,5,4.7,455,Champions
13912,424,1,124.95,1,1,1,0.9999999999999999,111,Lost
13913,507,1,41.22,1,1,1,0.9999999999999999,111,Lost
13914,12,2,631.25,5,2,3,3.25,523,Recent Customers
13915,394,1,70.80000000000001,2,1,1,1.2999999999999998,211,Hibernating
13916,464,4,1155.76,1,3,3,2.3999999999999995,133,At Risk
13917,50,2,275.64,4,2,2,2.5999999999999996,422,Recent Customers
13918,50,2,1075.0800000000002,4,2,3,2.9499999999999997,423,Recent Customers
13919,59,4,1340.38,4,3,4,3.65,434,Loyal Customers
13920,432,4,1784.28,1,3,4,2.75,134,At Risk
13921,402,4,728.7,2,3,3,2.6999999999999997,233,At Risk
13922,352,3,865.2,2,3,3,2.6999999999999997,233,At Risk
13923,54,1,351.13,4,1,2,2.25,412,Recent Customers
13924,2,6,1866.15,5,4,4,4.3,544,Champions
13925,93,4,668.25,3,3,3,2.9999999999999996,333,Loyal Customers
13926,23,1,198.85000000000002,4,1,1,1.9,411,Recent Customers
13927,75,2,708.26,3,2,3,2.6499999999999995,323,Potential Loyalists
13928,11,4,464.57,5,3,2,3.25,532,Potential Loyalists
13929,169,11,3392.82,3,5,5,4.4,355,Loyal Customers
13930,58,2,337.34,4,2,2,2.5999999999999996,422,Recent Customers
13931,96,11,5217.9400000000005,3,5,5,4.4,355,Loyal Customers
13932,295,1,307.4,2,1,2,1.65,212,Hibernating
13933,109,2,608.79,3,2,3,2.6499999999999995,323,Potential Loyalists
13934,264,1,922.1,2,1,3,1.9999999999999998,213,Hibernating
13935,597,3,6070.52,1,3,5,3.0999999999999996,135,At Risk
13936,180,3,933.26,3,3,3,2.9999999999999996,333,Loyal Customers
13937,169,2,883.97,3,2,3,2.6499999999999995,323,Potential Loyalists
13938,35,1,71.66,4,1,1,1.9,411,Recent Customers
13939,23,7,1580.96,4,4,4,3.9999999999999996,444,Champions
13940,17,4,839.14,5,3,3,3.5999999999999996,533,Loyal Customers
13941,22,15,9780.74,4,5,5,4.7,455,Champions
13942,535,1,46.08,1,1,1,0.9999999999999999,111,Lost
13943,578,1,246.54000000000002,1,1,1,0.9999999999999999,111,Lost
13944,653,1,203.31,1,1,1,0.9999999999999999,111,Lost
13945,395,2,854.1500000000001,2,2,3,2.3499999999999996,223,Need Attention
13946,79,6,1513.75,3,4,4,3.6999999999999997,344,Loyal Customers
13947,65,1,90.60000000000001,3,1,1,1.6,311,Promising
13948,361,4,551.16,2,3,2,2.3499999999999996,232,Need Attention
13949,3,6,2487.6,5,4,4,4.3,544,Champions
13950,11,4,733.01,5,3,3,3.5999999999999996,533,Loyal Customers
13951,176,3,686.45,3,3,3,2.9999999999999996,333,Loyal Customers
13952,218,14,12829.41,2,5,5,4.1,255,At Risk
13953,7,12,2425.68,5,5,4,4.65,554,Champions
13954,2,2,429.92,5,2,2,2.9000000000000004,522,Recent Customers
13955,154,3,544.0699999999999,3,3,2,2.6499999999999995,332,Potential Loyalists
13956,5,5,1004.67,5,4,3,3.9499999999999997,543,Loyal Customers
13957,418,3,458.25,1,3,2,2.05,132,Need Attention
13958,380,8,4710.43,2,4,5,3.75,245,At Risk
13959,79,6,1064.77,3,4,3,3.3499999999999996,343,Loyal Customers
13960,21,2,230.22,4,2,1,2.25,421,Recent Customers
13961,392,1,538.4,2,1,2,1.65,212,Hibernating
13962,22,3,355.8,4,3,2,2.95,432,Potential Loyalists
13963,308,17,2870.23,2,5,5,4.1,255,At Risk
13964,387,2,438.9,2,2,2,1.9999999999999998,222,Need Attention
13965,477,3,996.61,1,3,3,2.3999999999999995,133,At Risk
13966,435,1,346.82,1,1,2,1.3499999999999999,112,Lost
13967,146,2,166.3,3,2,1,1.9499999999999997,321,Hibernating
13968,423,1,123.66,1,1,1,0.9999999999999999,111,Lost
13969,7,35,12713.6,5,5,5,5.0,555,Champions
13970,386,2,776.95,2,2,3,2.3499999999999996,223,Need Attention
13971,19,14,4671.05,5,5,5,5.0,555,Champions
13972,71,2,192.75,3,2,1,1.9499999999999997,321,Hibernating
13973,287,1,264.7,2,1,1,1.2999999999999998,211,Hibernating
13974,49,2,677.72,4,2,3,2.9499999999999997,423,Recent Customers
13975,31,12,5276.56,4,5,5,4.7,455,Champions
13976,207,4,1192.3600000000001,2,3,4,3.05,234,At Risk
13977,411,1,519.8100000000001,1,1,2,1.3499999999999999,112,Lost
13978,15,2,207.35,5,2,1,2.5500000000000003,521,Recent Customers
13979,73,7,3387.08,3,4,5,4.05,345,Loyal Customers
13980,60,5,771.72,3,4,3,3.3499999999999996,343,Loyal Customers
13981,416,1,335.94,1,1,2,1.3499999999999999,112,Lost
13982,39,9,3954.29,4,5,5,4.7,455,Champions
13983,30,21,5975.99,4,5,5,4.7,455,Champions
13984,27,12,1613.96,4,5,4,4.35,454,Champions
13985,4,22,10022.06,5,5,5,5.0,555,Champions
13986,17,1,300.3,5,1,2,2.55,512,Recent Customers
13987,380,2,682.54,2,2,3,2.3499999999999996,223,Need Attention
13988,20,8,4731.35,4,4,5,4.35,445,Champions
13989,66,5,2026.54,3,4,4,3.6999999999999997,344,Loyal Customers
13990,213,1,311.3,2,1,2,1.65,212,Hibernating
13991,12,6,854.98,5,4,3,3.9499999999999997,543,Loyal Customers
13992,30,3,219.5,4,3,1,2.6,431,Hibernating
13993,43,19,6691.66,4,5,5,4.7,455,Champions
13994,4,6,2274.14,5,4,4,4.3,544,Champions
13995,15,14,3900.4100000000003,5,5,5,5.0,555,Champions
13996,386,2,873.6700000000001,2,2,3,2.3499999999999996,223,Need Attention
13997,519,3,375.46,1,3,2,2.05,132,Need Attention
13998,447,3,556.7,1,3,2,2.05,132,Need Attention
13999,10,29,9503.460000000001,5,5,5,5.0,555,Champions
14000,211,5,2058.58,2,4,4,3.4,244,At Risk
14001,46,9,4228.85,4,5,5,4.7,455,Champions
14002,134,2,576.13,3,2,2,2.3,322,Potential Loyalists
14003,733,1,213.25,1,1,1,0.9999999999999999,111,Lost
14004,43,11,6258.45,4,5,5,4.7,455,Champions
14005,10,5,2836.7999999999997,5,4,5,4.65,545,Champions
14006,116,7,2195.67,3,4,4,3.6999999999999997,344,Loyal Customers
14007,513,1,79.48,1,1,1,0.9999999999999999,111,Lost
14008,432,1,509.04,1,1,2,1.3499999999999999,112,Lost
14009,198,3,1102.79,2,3,3,2.6999999999999997,233,At Risk
14010,565,2,445.15,1,2,2,1.7,122,Need Attention
14011,480,2,457.82,1,2,2,1.7,122,Need Attention
14012,278,1,328.8,2,1,2,1.65,212,Hibernating
14013,110,5,1092.73,3,4,3,3.3499999999999996,343,Loyal Customers
14014,77,3,1943.25,3,3,4,3.3499999999999996,334,Loyal Customers
14015,53,1,917.34,4,1,3,2.5999999999999996,413,Recent Customers
14016,162,11,11287.22,3,5,5,4.4,355,Loyal Customers
14017,571,1,229.75,1,1,1,0.9999999999999999,111,Lost
14018,645,1,367.15,1,1,2,1.3499999999999999,112,Lost
14019,47,3,1421.6100000000001,4,3,4,3.65,434,Loyal Customers
14020,17,4,1249.01,5,3,4,3.9499999999999997,534,Loyal Customers
